Activity Id,Date,Type,Route Name,Distance (km),Duration,Average Pace,Average Speed (km/h),Calories Burned,Climb (m),Average Heart Rate (bpm),Friend's Tagged,Notes,GPX File
19985331-b901-4cb1-afbf-9b0e94b5a5f0,2020-03-01 08:54:40,Cross-Country Skiing,,90.00,10:44:00,7:09,8.39,5687.0,0,,"","",
